日期,時間,平均車速(km/h),車輛總數,datetime,時段,過去1小時平均車速,未來20分鐘壅塞
2024/5/18,15:30,94.67,502,2024/5/18 15:30,傍晚,93.58,0
2024/5/18,15:35,94.67,502,2024/5/18 15:35,傍晚,93.56666667,0
2024/5/18,15:40,94.6,495,2024/5/18 15:40,傍晚,93.66,0
2024/5/18,15:45,94.87,505,2024/5/18 15:45,傍晚,93.79583333,0
2024/5/18,15:50,94.87,505,2024/5/18 15:50,傍晚,93.93166667,0
2024/5/18,15:55,91.49,539,2024/5/18 15:55,傍晚,93.80083333,0
2024/5/18,16:00,91.49,539,2024/5/18 16:00,傍晚,93.67,0
2024/5/18,16:05,98.43,427,2024/5/18 16:05,傍晚,94.4175,0
2024/5/18,16:10,97,447,2024/5/18 16:10,傍晚,94.5925,0
2024/5/18,16:15,94.91,485,2024/5/18 16:15,傍晚,94.58416667,0
2024/5/18,16:20,94.91,485,2024/5/18 16:20,傍晚,94.57583333,0
2024/5/18,16:25,93.14,520,2024/5/18 16:25,傍晚,94.5875,0
2024/5/18,16:30,94.99,505,2024/5/18 16:30,傍晚,94.61416667,0
2024/5/18,16:35,94.99,505,2024/5/18 16:35,傍晚,94.64083333,0
2024/5/18,16:40,92.75,513,2024/5/18 16:40,傍晚,94.48666667,0
2024/5/18,16:45,94.65,498,2024/5/18 16:45,傍晚,94.46833333,0
2024/5/18,16:50,94.65,498,2024/5/18 16:50,傍晚,94.45,0
2024/5/18,16:55,92.65,509,2024/5/18 16:55,傍晚,94.54666667,0
2024/5/18,17:00,92.65,509,2024/5/18 17:00,傍晚,94.64333333,0
2024/5/18,17:05,94.54,487,2024/5/18 17:05,傍晚,94.31916667,0
2024/5/18,17:10,94.64,476,2024/5/18 17:10,傍晚,94.1225,0
2024/5/18,17:15,96.63,494,2024/5/18 17:15,傍晚,94.26583333,0
2024/5/18,17:20,96.63,494,2024/5/18 17:20,傍晚,94.40916667,0
2024/5/18,17:25,97,494,2024/5/18 17:25,傍晚,94.73083333,0
2024/5/18,17:30,96.7,476,2024/5/18 17:30,傍晚,94.87333333,0
2024/5/18,17:35,96.7,476,2024/5/18 17:35,傍晚,95.01583333,0
2024/5/18,17:40,96.75,475,2024/5/18 17:40,傍晚,95.34916667,0
2024/5/18,17:45,99.47,450,2024/5/18 17:45,傍晚,95.75083333,0
2024/5/18,17:50,99.47,450,2024/5/18 17:50,傍晚,96.1525,0
2024/5/18,17:55,95.39,453,2024/5/18 17:55,傍晚,96.38083333,0
2024/5/18,18:00,95.39,453,2024/5/18 18:00,晚上,96.60916667,0
2024/5/18,18:05,98.16,420,2024/5/18 18:05,晚上,96.91083333,0
2024/5/18,18:10,98.35,391,2024/5/18 18:10,晚上,97.22,0
2024/5/18,18:15,98.24,405,2024/5/18 18:15,晚上,97.35416667,0
2024/5/18,18:20,98.24,405,2024/5/18 18:20,晚上,97.48833333,0
2024/5/18,18:25,98.07,413,2024/5/18 18:25,晚上,97.5775,0
2024/5/18,18:30,95.95,392,2024/5/18 18:30,晚上,97.515,0
2024/5/18,18:35,95.95,392,2024/5/18 18:35,晚上,97.4525,0
2024/5/18,18:40,98.29,368,2024/5/18 18:40,晚上,97.58083333,0
2024/5/18,18:45,97.92,396,2024/5/18 18:45,晚上,97.45166667,0
2024/5/18,18:50,97.92,396,2024/5/18 18:50,晚上,97.3225,0
2024/5/18,18:55,98.29,403,2024/5/18 18:55,晚上,97.56416667,0
2024/5/18,19:00,98.29,403,2024/5/18 19:00,晚上,97.80583333,0
2024/5/18,19:05,96.5,401,2024/5/18 19:05,晚上,97.6675,0
2024/5/18,19:10,96.78,375,2024/5/18 19:10,晚上,97.53666667,0
2024/5/18,19:15,97,369,2024/5/18 19:15,晚上,97.43333333,0
2024/5/18,19:20,97,369,2024/5/18 19:20,晚上,97.33,0
2024/5/18,19:25,95.13,367,2024/5/18 19:25,晚上,97.085,0
2024/5/18,19:30,97,368,2024/5/18 19:30,晚上,97.1725,0
2024/5/18,19:35,97,368,2024/5/18 19:35,晚上,97.26,0
2024/5/18,19:40,99.49,350,2024/5/18 19:40,晚上,97.36,0
2024/5/18,19:45,98.4,346,2024/5/18 19:45,晚上,97.4,0
2024/5/18,19:50,98.4,346,2024/5/18 19:50,晚上,97.44,0
2024/5/18,19:55,100.64,319,2024/5/18 19:55,晚上,97.63583333,0
2024/5/18,20:00,100.64,319,2024/5/18 20:00,晚上,97.83166667,0
2024/5/18,20:05,102.03,325,2024/5/18 20:05,晚上,98.2925,0
2024/5/18,20:10,103.75,317,2024/5/18 20:10,晚上,98.87333333,0
2024/5/18,20:15,100.31,319,2024/5/18 20:15,晚上,99.14916667,0
2024/5/18,20:20,100.31,319,2024/5/18 20:20,晚上,99.425,0
2024/5/18,20:25,100.12,308,2024/5/18 20:25,晚上,99.84083333,0
2024/5/18,20:30,98.63,312,2024/5/18 20:30,晚上,99.97666667,0
2024/5/18,20:35,98.63,312,2024/5/18 20:35,晚上,100.1125,0
2024/5/18,20:40,100,329,2024/5/18 20:40,晚上,100.155,0
2024/5/18,20:45,99.82,346,2024/5/18 20:45,晚上,100.2733333,0
2024/5/18,20:50,99.82,346,2024/5/18 20:50,晚上,100.3916667,0
2024/5/18,20:55,101.11,310,2024/5/18 20:55,晚上,100.4308333,0
2024/5/18,21:00,101.11,310,2024/5/18 21:00,晚上,100.47,0
2024/5/18,21:05,99.62,344,2024/5/18 21:05,晚上,100.2691667,0
2024/5/18,21:10,103.44,328,2024/5/18 21:10,晚上,100.2433333,0
2024/5/18,21:15,102.13,303,2024/5/18 21:15,晚上,100.395,0
2024/5/18,21:20,102.13,303,2024/5/18 21:20,晚上,100.5466667,0
2024/5/18,21:25,103.88,290,2024/5/18 21:25,晚上,100.86,0
2024/5/18,21:30,103.49,311,2024/5/18 21:30,晚上,101.265,0
2024/5/18,21:35,103.49,311,2024/5/18 21:35,晚上,101.67,0
2024/5/18,21:40,99.32,313,2024/5/18 21:40,晚上,101.6133333,0
2024/5/18,21:45,100,331,2024/5/18 21:45,晚上,101.6283333,0
2024/5/18,21:50,100,331,2024/5/18 21:50,晚上,101.6433333,0
2024/5/18,21:55,101.41,343,2024/5/18 21:55,晚上,101.6683333,0
2024/5/18,22:00,101.41,343,2024/5/18 22:00,晚上,101.6933333,0
2024/5/18,22:05,102.05,289,2024/5/18 22:05,晚上,101.8958333,0
2024/5/18,22:10,101.53,334,2024/5/18 22:10,晚上,101.7366667,0
2024/5/18,22:15,101.66,280,2024/5/18 22:15,晚上,101.6975,0
2024/5/18,22:20,101.66,280,2024/5/18 22:20,晚上,101.6583333,0
2024/5/18,22:25,100.61,277,2024/5/18 22:25,晚上,101.3858333,0
2024/5/18,22:30,101.6,277,2024/5/18 22:30,晚上,101.2283333,0
2024/5/18,22:35,101.6,277,2024/5/18 22:35,晚上,101.0708333,0
2024/5/18,22:40,103.46,309,2024/5/18 22:40,晚上,101.4158333,0
2024/5/18,22:45,104.01,276,2024/5/18 22:45,晚上,101.75,0
2024/5/18,22:50,104.01,276,2024/5/18 22:50,晚上,102.0841667,0
2024/5/18,22:55,103.66,266,2024/5/18 22:55,晚上,102.2716667,0
2024/5/18,23:00,103.66,266,2024/5/18 23:00,晚上,102.4591667,0
2024/5/18,23:05,104,238,2024/5/18 23:05,晚上,102.6216667,0
2024/5/18,23:10,104,233,2024/5/18 23:10,晚上,102.8275,0
2024/5/18,23:15,103.81,281,2024/5/18 23:15,晚上,103.0066667,0
2024/5/18,23:20,103.81,281,2024/5/18 23:20,晚上,103.1858333,0
2024/5/18,23:25,103.55,188,2024/5/18 23:25,晚上,103.4308333,0
2024/5/18,23:30,103.29,202,2024/5/18 23:30,晚上,103.5716667,0
2024/5/18,23:35,103.29,202,2024/5/18 23:35,晚上,103.7125,0
2024/5/18,23:40,104.69,169,2024/5/18 23:40,晚上,103.815,0
2024/5/18,23:45,106.37,169,2024/5/18 23:45,晚上,104.0116667,0
2024/5/18,23:50,106.37,169,2024/5/18 23:50,晚上,104.2083333,0
2024/5/18,23:55,104.02,138,2024/5/18 23:55,晚上,104.2383333,0
2024/9/7,00:00,101.43,179,2024/9/7 00:00,清晨,104.0525,0
2024/9/7,00:05,103.61,148,2024/9/7 00:05,清晨,104.02,0
2024/9/7,00:10,101.06,142,2024/9/7 00:10,清晨,103.775,0
2024/9/7,00:15,105.12,134,2024/9/7 00:15,清晨,103.8841667,0
2024/9/7,00:20,105.12,134,2024/9/7 00:20,清晨,103.9933333,0
2024/9/7,00:25,101.46,123,2024/9/7 00:25,清晨,103.8191667,0
2024/9/7,00:30,102.25,135,2024/9/7 00:30,清晨,103.7325,0
2024/9/7,00:35,102.25,135,2024/9/7 00:35,清晨,103.6458333,0
2024/9/7,00:40,105.16,90,2024/9/7 00:40,清晨,103.685,0
2024/9/7,00:45,102.15,105,2024/9/7 00:45,清晨,103.3333333,0
2024/9/7,00:50,102.15,105,2024/9/7 00:50,清晨,102.9816667,0
2024/9/7,00:55,102.34,94,2024/9/7 00:55,清晨,102.8416667,0
2024/9/7,01:00,102.34,94,2024/9/7 01:00,清晨,102.9175,0
2024/9/7,01:05,103.26,116,2024/9/7 01:05,清晨,102.8883333,0
2024/9/7,01:10,104.91,96,2024/9/7 01:10,清晨,103.2091667,0
2024/9/7,01:15,101.29,75,2024/9/7 01:15,清晨,102.89,0
2024/9/7,01:20,101.29,75,2024/9/7 01:20,清晨,102.5708333,0
2024/9/7,01:25,104.41,70,2024/9/7 01:25,清晨,102.8166667,0
2024/9/7,01:30,105.23,84,2024/9/7 01:30,清晨,103.065,0
2024/9/7,01:35,105.23,84,2024/9/7 01:35,清晨,103.3133333,0
2024/9/7,01:40,102.41,69,2024/9/7 01:40,清晨,103.0841667,0
2024/9/7,01:45,102.8,83,2024/9/7 01:45,清晨,103.1383333,0
2024/9/7,01:50,102.8,83,2024/9/7 01:50,清晨,103.1925,0
2024/9/7,01:55,107.16,51,2024/9/7 01:55,清晨,103.5941667,0
2024/9/7,02:00,107.16,51,2024/9/7 02:00,清晨,103.9958333,0
2024/9/7,02:05,100.49,53,2024/9/7 02:05,清晨,103.765,0
2024/9/7,02:10,99.24,46,2024/9/7 02:10,清晨,103.2925,0
2024/9/7,02:15,105.9,59,2024/9/7 02:15,清晨,103.6766667,0
2024/9/7,02:20,105.9,59,2024/9/7 02:20,清晨,104.0608333,0
2024/9/7,02:25,104.54,52,2024/9/7 02:25,清晨,104.0716667,0
2024/9/7,02:30,101.81,47,2024/9/7 02:30,清晨,103.7866667,0
2024/9/7,02:35,101.81,47,2024/9/7 02:35,清晨,103.5016667,0
2024/9/7,02:40,102.95,40,2024/9/7 02:40,清晨,103.5466667,0
2024/9/7,02:45,105.33,57,2024/9/7 02:45,清晨,103.7575,0
2024/9/7,02:50,105.33,57,2024/9/7 02:50,清晨,103.9683333,0
2024/9/7,02:55,106.97,39,2024/9/7 02:55,清晨,103.9525,0
2024/9/7,03:00,106.97,39,2024/9/7 03:00,清晨,103.9366667,0
2024/9/7,03:05,101.52,46,2024/9/7 03:05,清晨,104.0225,0
2024/9/7,03:10,105.62,69,2024/9/7 03:10,清晨,104.5541667,0
2024/9/7,03:15,102.04,51,2024/9/7 03:15,清晨,104.2325,0
2024/9/7,03:20,102.04,51,2024/9/7 03:20,清晨,103.9108333,0
2024/9/7,03:25,100.92,48,2024/9/7 03:25,清晨,103.6091667,0
2024/9/7,03:30,103.5,40,2024/9/7 03:30,清晨,103.75,0
2024/9/7,03:35,103.5,40,2024/9/7 03:35,清晨,103.8908333,0
2024/9/7,03:40,105.52,42,2024/9/7 03:40,清晨,104.105,0
2024/9/7,03:45,102.28,46,2024/9/7 03:45,清晨,103.8508333,0
2024/9/7,03:50,102.28,46,2024/9/7 03:50,清晨,103.5966667,0
2024/9/7,03:55,99.86,43,2024/9/7 03:55,清晨,103.0041667,0
2024/9/7,04:00,99.86,43,2024/9/7 04:00,清晨,102.4116667,0
2024/9/7,04:05,103.42,60,2024/9/7 04:05,清晨,102.57,0
2024/9/7,04:10,101.83,58,2024/9/7 04:10,清晨,102.2541667,0
2024/9/7,04:15,102,59,2024/9/7 04:15,清晨,102.2508333,0
2024/9/7,04:20,102,59,2024/9/7 04:20,清晨,102.2475,0
2024/9/7,04:25,101.45,58,2024/9/7 04:25,清晨,102.2916667,0
2024/9/7,04:30,105.26,54,2024/9/7 04:30,清晨,102.4383333,0
2024/9/7,04:35,105.26,54,2024/9/7 04:35,清晨,102.585,0
2024/9/7,04:40,104.85,87,2024/9/7 04:40,清晨,102.5291667,0
2024/9/7,04:45,103.39,85,2024/9/7 04:45,清晨,102.6216667,0
2024/9/7,04:50,103.39,85,2024/9/7 04:50,清晨,102.7141667,0
2024/9/7,04:55,99.61,98,2024/9/7 04:55,清晨,102.6933333,0
2024/9/7,05:00,99.61,98,2024/9/7 05:00,清晨,102.6725,0
2024/9/7,05:05,98.55,119,2024/9/7 05:05,清晨,102.2666667,0
2024/9/7,05:10,98.4,142,2024/9/7 05:10,清晨,101.9808333,0
2024/9/7,05:15,99.17,132,2024/9/7 05:15,清晨,101.745,0
2024/9/7,05:20,99.17,132,2024/9/7 05:20,清晨,101.5091667,0
2024/9/7,05:25,96.88,152,2024/9/7 05:25,清晨,101.1283333,0
2024/9/7,05:30,99.09,153,2024/9/7 05:30,清晨,100.6141667,0
2024/9/7,05:35,99.09,153,2024/9/7 05:35,清晨,100.1,0
2024/9/7,05:40,99.33,162,2024/9/7 05:40,清晨,99.64,0
2024/9/7,05:45,101.22,213,2024/9/7 05:45,清晨,99.45916667,0
2024/9/7,05:50,101.22,213,2024/9/7 05:50,清晨,99.27833333,0
2024/9/7,05:55,101.22,213,2024/9/7 05:55,清晨,99.4125,0
2024/9/7,06:00,101.22,213,2024/9/7 06:00,早上,99.54666667,0
2024/9/7,06:05,103.14,246,2024/9/7 06:05,早上,99.92916667,0
2024/9/7,06:10,102.21,277,2024/9/7 06:10,早上,100.2466667,0
2024/9/7,06:15,102.87,302,2024/9/7 06:15,早上,100.555,0
2024/9/7,06:20,102.87,302,2024/9/7 06:20,早上,100.8633333,0
2024/9/7,06:25,101.35,328,2024/9/7 06:25,早上,101.2358333,0
2024/9/7,06:30,101.83,367,2024/9/7 06:30,早上,101.4641667,0
2024/9/7,06:35,101.83,367,2024/9/7 06:35,早上,101.6925,0
2024/9/7,06:40,97,451,2024/9/7 06:40,早上,101.4983333,0
2024/9/7,06:45,97.52,460,2024/9/7 06:45,早上,101.19,0
2024/9/7,06:50,97.52,460,2024/9/7 06:50,早上,100.8816667,0
2024/9/7,06:55,93,532,2024/9/7 06:55,早上,100.1966667,0
2024/9/7,07:00,93,532,2024/9/7 07:00,早上,99.51166667,0
2024/9/7,07:05,87.59,533,2024/9/7 07:05,早上,98.21583333,0
2024/9/7,07:10,91.48,562,2024/9/7 07:10,早上,97.32166667,0
2024/9/7,07:15,91.17,602,2024/9/7 07:15,早上,96.34666667,0
2024/9/7,07:20,91.17,602,2024/9/7 07:20,早上,95.37166667,0
2024/9/7,07:25,81.82,615,2024/9/7 07:25,早上,93.74416667,0
2024/9/7,07:30,80.5,678,2024/9/7 07:30,早上,91.96666667,0
2024/9/7,07:35,80.5,678,2024/9/7 07:35,早上,90.18916667,0
2024/9/7,07:40,70.04,623,2024/9/7 07:40,早上,87.9425,0
2024/9/7,07:45,71.56,646,2024/9/7 07:45,早上,85.77916667,0
2024/9/7,07:50,71.56,646,2024/9/7 07:50,早上,83.61583333,0
2024/9/7,07:55,65.09,666,2024/9/7 07:55,早上,81.29,0
2024/9/7,08:00,65.09,666,2024/9/7 08:00,早上,78.96416667,0
2024/9/7,08:05,61.4,776,2024/9/7 08:05,早上,76.78166667,0
2024/9/7,08:10,61.16,735,2024/9/7 08:10,早上,74.255,0
2024/9/7,08:15,59.1,736,2024/9/7 08:15,早上,71.5825,0
2024/9/7,08:20,59.1,736,2024/9/7 08:20,早上,68.91,1
2024/9/7,08:25,58.97,698,2024/9/7 08:25,早上,67.00583333,1
2024/9/7,08:30,59.73,714,2024/9/7 08:30,早上,65.275,1
2024/9/7,08:35,59.73,714,2024/9/7 08:35,早上,63.54416667,1
2024/9/7,08:40,58.96,693,2024/9/7 08:40,早上,62.62083333,1
2024/9/7,08:45,57.37,695,2024/9/7 08:45,早上,61.43833333,1
2024/9/7,08:50,57.37,695,2024/9/7 08:50,早上,60.25583333,1
2024/9/7,08:55,52.46,675,2024/9/7 08:55,早上,59.20333333,1
2024/9/7,09:00,52.46,675,2024/9/7 09:00,早上,58.15083333,1
2024/9/7,09:05,45.6,607,2024/9/7 09:05,早上,56.83416667,1
2024/9/7,09:10,41.09,593,2024/9/7 09:10,早上,55.16166667,1
2024/9/7,09:15,40.96,634,2024/9/7 09:15,早上,53.65,1
2024/9/7,09:20,40.96,634,2024/9/7 09:20,早上,52.13833333,1
2024/9/7,09:25,36,557,2024/9/7 09:25,早上,50.22416667,1
2024/9/7,09:30,36,557,2024/9/7 09:30,早上,48.24666667,1
2024/9/7,09:35,36,557,2024/9/7 09:35,早上,46.26916667,1
2024/9/7,09:40,34.28,559,2024/9/7 09:40,早上,44.2125,1
2024/9/7,09:45,32,587,2024/9/7 09:45,早上,42.09833333,1
2024/9/7,09:50,32,587,2024/9/7 09:50,早上,39.98416667,1
2024/9/7,09:55,28.23,518,2024/9/7 09:55,早上,37.965,1
2024/9/7,10:00,28.23,518,2024/9/7 10:00,早上,35.94583333,1
2024/9/7,10:05,26.6,521,2024/9/7 10:05,早上,34.3625,1
2024/9/7,10:10,26.66,558,2024/9/7 10:10,早上,33.16,1
2024/9/7,10:15,24.81,516,2024/9/7 10:15,早上,31.81416667,1
2024/9/7,10:20,24.81,516,2024/9/7 10:20,早上,30.46833333,1
2024/9/7,10:25,23.51,536,2024/9/7 10:25,早上,29.4275,1
2024/9/7,10:30,24.62,538,2024/9/7 10:30,早上,28.47916667,1
2024/9/7,10:35,24.62,538,2024/9/7 10:35,早上,27.53083333,1
2024/9/7,10:40,23.16,554,2024/9/7 10:40,早上,26.60416667,1
2024/9/7,10:45,23.12,544,2024/9/7 10:45,早上,25.86416667,1
2024/9/7,10:50,23.12,544,2024/9/7 10:50,早上,25.12416667,1
2024/9/7,10:55,23.29,520,2024/9/7 10:55,早上,24.7125,1
2024/9/7,11:00,23.29,520,2024/9/7 11:00,早上,24.30083333,1
2024/9/7,11:05,22.89,453,2024/9/7 11:05,早上,23.99166667,1
2024/9/7,11:10,21,394,2024/9/7 11:10,早上,23.52,1
2024/9/7,11:15,18,436,2024/9/7 11:15,早上,22.9525,1
2024/9/7,11:20,18,436,2024/9/7 11:20,早上,22.385,1
2024/9/7,11:25,18,412,2024/9/7 11:25,早上,21.92583333,1
2024/9/7,11:30,18,425,2024/9/7 11:30,早上,21.37416667,1
2024/9/7,11:35,18,425,2024/9/7 11:35,早上,20.8225,1
2024/9/7,11:40,18,425,2024/9/7 11:40,早上,20.3925,1
2024/9/7,11:45,18,425,2024/9/7 11:45,早上,19.96583333,1
2024/9/7,13:05,27.54,553,2024/9/7 13:05,中午,20.33416667,1
2024/9/7,13:10,23.12,568,2024/9/7 13:10,中午,20.32,1
2024/9/7,13:15,30.02,587,2024/9/7 13:15,中午,20.88083333,1
2024/9/7,13:20,30.02,587,2024/9/7 13:20,中午,21.475,1
2024/9/7,13:25,44.64,563,2024/9/7 13:25,中午,23.445,1
2024/9/7,13:30,53.29,475,2024/9/7 13:30,中午,26.38583333,1
2024/9/7,13:35,53.29,475,2024/9/7 13:35,中午,29.32666667,1
2024/9/7,13:40,51.37,507,2024/9/7 13:40,中午,32.1075,1
2024/9/7,13:45,53.29,519,2024/9/7 13:45,中午,35.04833333,1
2024/9/7,13:50,53.29,519,2024/9/7 13:50,中午,37.98916667,1
2024/9/7,13:55,54.3,578,2024/9/7 13:55,中午,41.01416667,1
2024/9/7,14:00,54.3,578,2024/9/7 14:00,中午,44.03916667,1
2024/9/7,14:05,71.69,535,2024/9/7 14:05,中午,47.71833333,0
2024/9/7,14:10,68.1,548,2024/9/7 14:10,中午,51.46666667,0
2024/9/7,14:15,64.49,616,2024/9/7 14:15,中午,54.33916667,0
2024/9/7,14:20,64.49,616,2024/9/7 14:20,中午,57.21166667,0
2024/9/7,14:25,67.48,593,2024/9/7 14:25,中午,59.115,0
2024/9/7,14:30,69.36,590,2024/9/7 14:30,中午,60.45416667,0
2024/9/7,14:35,69.36,590,2024/9/7 14:35,中午,61.79333333,0
2024/9/7,14:40,70.59,579,2024/9/7 14:40,中午,63.395,0
2024/9/7,14:45,73.8,605,2024/9/7 14:45,中午,65.10416667,0
2024/9/7,14:50,73.8,605,2024/9/7 14:50,中午,66.81333333,0
2024/9/7,14:55,80.59,593,2024/9/7 14:55,中午,69.00416667,0
2024/9/7,15:00,80.59,593,2024/9/7 15:00,傍晚,71.195,0
2024/9/7,15:05,79.06,615,2024/9/7 15:05,傍晚,71.80916667,0
2024/9/7,15:10,79.39,633,2024/9/7 15:10,傍晚,72.75,0
2024/9/7,15:15,78.63,600,2024/9/7 15:15,傍晚,73.92833333,0
2024/9/7,15:20,78.63,600,2024/9/7 15:20,傍晚,75.10666667,0
2024/9/7,15:25,75.59,630,2024/9/7 15:25,傍晚,75.7825,0
2024/9/7,15:30,80.45,578,2024/9/7 15:30,傍晚,76.70666667,0
2024/9/7,15:35,80.45,578,2024/9/7 15:35,傍晚,77.63083333,0
2024/9/7,15:40,75.48,601,2024/9/7 15:40,傍晚,78.03833333,0
2024/9/7,15:45,75,588,2024/9/7 15:45,傍晚,78.13833333,0
2024/9/7,15:50,75,588,2024/9/7 15:50,傍晚,78.23833333,0
2024/9/7,15:55,70.52,585,2024/9/7 15:55,傍晚,77.39916667,0
2024/9/7,16:00,70.52,585,2024/9/7 16:00,傍晚,76.56,0
2024/9/7,16:05,69.56,591,2024/9/7 16:05,傍晚,75.76833333,0
2024/9/7,16:10,67.43,525,2024/9/7 16:10,傍晚,74.77166667,0
2024/9/7,16:15,66.25,598,2024/9/7 16:15,傍晚,73.74,0
2024/9/7,16:20,66.25,598,2024/9/7 16:20,傍晚,72.70833333,0
2024/9/7,16:25,69.73,593,2024/9/7 16:25,傍晚,72.22,0
2024/9/7,16:30,68.74,595,2024/9/7 16:30,傍晚,71.24416667,0
2024/9/7,16:35,68.74,595,2024/9/7 16:35,傍晚,70.26833333,0
2024/9/7,16:40,71.72,617,2024/9/7 16:40,傍晚,69.955,0
2024/9/7,16:45,72.62,595,2024/9/7 16:45,傍晚,69.75666667,0
2024/9/7,16:50,72.62,595,2024/9/7 16:50,傍晚,69.55833333,0
2024/9/7,16:55,82.52,519,2024/9/7 16:55,傍晚,70.55833333,0
2024/9/7,17:00,82.52,519,2024/9/7 17:00,傍晚,71.55833333,0
2024/9/7,17:05,82.49,523,2024/9/7 17:05,傍晚,72.63583333,0
2024/9/7,17:10,82.54,511,2024/9/7 17:10,傍晚,73.895,0
2024/9/7,17:15,81.99,489,2024/9/7 17:15,傍晚,75.20666667,0
2024/9/7,17:20,81.99,489,2024/9/7 17:20,傍晚,76.51833333,0
2024/9/7,17:25,80.93,500,2024/9/7 17:25,傍晚,77.45166667,0
2024/9/7,17:30,78,510,2024/9/7 17:30,傍晚,78.22333333,0
2024/9/7,17:35,78,510,2024/9/7 17:35,傍晚,78.995,0
2024/9/7,17:40,77.08,553,2024/9/7 17:40,傍晚,79.44166667,0
2024/9/7,17:45,77.15,526,2024/9/7 17:45,傍晚,79.81916667,0
2024/9/7,17:50,77.15,526,2024/9/7 17:50,傍晚,80.19666667,0
2024/9/7,17:55,77.37,496,2024/9/7 17:55,傍晚,79.7675,0
2024/9/7,18:00,77.37,496,2024/9/7 18:00,晚上,79.33833333,0
2024/9/7,18:05,76.38,485,2024/9/7 18:05,晚上,78.82916667,0
2024/9/7,18:10,76.38,485,2024/9/7 18:10,晚上,78.31583333,0
2024/9/7,18:15,81.95,490,2024/9/7 18:15,晚上,78.3125,0
2024/9/7,18:20,81.95,490,2024/9/7 18:20,晚上,78.30916667,0
2024/9/7,18:25,89.5,488,2024/9/7 18:25,晚上,79.02333333,0
2024/9/7,18:30,91.19,424,2024/9/7 18:30,晚上,80.1225,0
2024/9/7,18:35,91.19,424,2024/9/7 18:35,晚上,81.22166667,0
2024/9/7,18:40,88.26,493,2024/9/7 18:40,晚上,82.15333333,0
2024/9/7,18:45,89.76,433,2024/9/7 18:45,晚上,83.20416667,0
2024/9/7,18:50,89.76,433,2024/9/7 18:50,晚上,84.255,0
2024/9/7,18:55,88.77,453,2024/9/7 18:55,晚上,85.205,0
2024/9/7,19:00,88.77,453,2024/9/7 19:00,晚上,86.155,0
2024/9/7,19:05,91.33,391,2024/9/7 19:05,晚上,87.40083333,0
2024/9/7,19:10,89.18,433,2024/9/7 19:10,晚上,88.4675,0
2024/9/7,19:15,86.4,440,2024/9/7 19:15,晚上,88.83833333,0
2024/9/7,19:20,86.4,440,2024/9/7 19:20,晚上,89.20916667,0
2024/9/7,19:25,83.9,402,2024/9/7 19:25,晚上,88.7425,0
2024/9/7,19:30,90,379,2024/9/7 19:30,晚上,88.64333333,0
2024/9/7,19:35,90,379,2024/9/7 19:35,晚上,88.54416667,0
2024/9/7,19:40,88.89,407,2024/9/7 19:40,晚上,88.59666667,0
2024/9/7,19:45,91.98,407,2024/9/7 19:45,晚上,88.78166667,0
2024/9/7,19:50,91.98,407,2024/9/7 19:50,晚上,88.96666667,0
2024/9/7,19:55,97.06,305,2024/9/7 19:55,晚上,89.6575,0
2024/9/7,20:00,97.06,305,2024/9/7 20:00,晚上,90.34833333,0
2024/9/7,20:05,98.13,307,2024/9/7 20:05,晚上,90.915,0
2024/9/7,20:10,98.13,307,2024/9/7 20:10,晚上,91.66083333,0
2024/9/7,20:15,96.69,332,2024/9/7 20:15,晚上,92.51833333,0
2024/9/7,20:20,96.69,332,2024/9/7 20:20,晚上,93.37583333,0
2024/9/7,20:25,99.47,318,2024/9/7 20:25,晚上,94.67333333,0
2024/9/7,20:30,98.28,311,2024/9/7 20:30,晚上,95.36333333,0
2024/9/7,20:35,98.28,311,2024/9/7 20:35,晚上,96.05333333,0
2024/9/7,20:40,99.22,314,2024/9/7 20:40,晚上,96.91416667,0
2024/9/7,20:45,99.86,321,2024/9/7 20:45,晚上,97.57083333,0
2024/9/7,20:50,99.86,321,2024/9/7 20:50,晚上,98.2275,0
2024/9/7,20:55,96.28,311,2024/9/7 20:55,晚上,98.1625,0
2024/9/7,21:00,96.28,311,2024/9/7 21:00,晚上,98.0975,0
2024/9/7,21:05,100,346,2024/9/7 21:05,晚上,98.25333333,0
2024/9/7,21:10,99.76,324,2024/9/7 21:10,晚上,98.38916667,0
2024/9/7,21:15,97.62,349,2024/9/7 21:15,晚上,98.46666667,0
2024/9/7,21:20,97.62,349,2024/9/7 21:20,晚上,98.54416667,0
2024/9/7,21:25,96.5,344,2024/9/7 21:25,晚上,98.29666667,0
2024/9/7,21:30,98.52,298,2024/9/7 21:30,晚上,98.31666667,0
2024/9/7,21:35,98.52,298,2024/9/7 21:35,晚上,98.33666667,0
2024/9/7,21:40,94.5,339,2024/9/7 21:40,晚上,97.94333333,0
2024/9/7,21:45,90.95,274,2024/9/7 21:45,晚上,97.20083333,0
2024/9/7,21:50,90.95,274,2024/9/7 21:50,晚上,96.45833333,0
2024/9/7,21:55,80.41,285,2024/9/7 21:55,晚上,95.13583333,0
2024/9/7,22:00,80.41,285,2024/9/7 22:00,晚上,93.81333333,0
2024/9/7,22:05,75.43,264,2024/9/7 22:05,晚上,91.76583333,0
2024/9/7,22:10,73.85,285,2024/9/7 22:10,晚上,89.60666667,0
2024/9/7,22:15,75.27,301,2024/9/7 22:15,晚上,87.74416667,0
